revId,revRating,revDate,revText
-HndTEMchnoulHXpp5Obyw,2,2018-09-05 06:16:32,Unprofessional staff. Don't go here if you don't play golf a lot because apparently they only want the pros here. On the second hole my group got warned we...
BO_fikoyZmVxXiEaHtXyOg,4,2019-05-14 20:07:31,"Consistently yummy Chinese food with fair prices? Sounds like Eastern Panda. 

I've been to Eastern Panda for takeout over 10 times, so I feel like it's..."
CWum80n7Xs7GHQH9W3r3xw,4,2017-01-06 08:57:19,My husband and I dine here from time to time. The food is pretty good for the most part. I always get the shrimp and broccoli and gets beef and broccoli....
9ZpjOugamNz1HlRvwSUCLw,5,2018-11-26 11:31:00,I ordered the general Tso's chicken and it was juicy and spicy. It was a good portion for the price and j had gone in during lunch time. I would definitely...
GwECbJ_ljDjOcIGzVFuO_A,4,2019-11-01 17:17:41,What a cool concept! Two things I love: Chinese and Peruvian food. The atmosphere was very fun and colorful. I went for an early lunch before going to a...
LOQrEIxxnNZ6b3PWVyMQGg,3,2019-11-11 09:56:12,"After last night's dinner, I'm honestly confused as to why this place made Eater's list of 38 must eat places in DC. I had actually been eyeing this place..."
Bbucc3yf7tGVf-lL-SO5dg,4,2019-10-29 09:53:54,I went to this place on a recent trip to DC and it was good but for sure not my favorite Chinese or hipster Asian place I have been. I will say that this...
vwmSPCOFcjqwkilhLHWTYg,2,2015-01-12 20:46:26,"Ugh, it hurts to write this review but after going to this location for over 3 years I guess it's about time. 

I am familiar with the lady who owns this..."
SEAZcLX-cjqZXQg1dYR-Dg,1,2016-02-07 07:24:29,"A friend and I visited this Quiznos the other day to purchase a sandwich for his mom for lunch. We ordered 2 sandwiches and specifically said ""no onions,..."
SXVed2-LmE8M2PjIg7gprQ,1,2015-10-04 16:46:09,I came to this location because my 4yr old nephew had to use the bathroom and was appalled when the sandwich maker/manager/owner berated me and yelled that...
u5o2p_7bq7jMRzcRbP6d5A,5,2019-08-23 06:36:28,"There are so many things I love about this place. Where do I even begin?

First, their book collection is a gem all on its own. The structure, and the books..."
ubi0Fc9DyTheQQ0QMiFtLg,4,2019-07-21 14:04:28,"Adorable little coffee shop that has a community vibe - they have live music and cool books to browse.

My friends and I were looking for a cool spot to get..."
2MSV8O1inmeBi0B1511u2w,4,2019-11-12 11:00:16,"The people here are so welcoming! And Potter's House is off the beaten path (i.e., 18th Street) so it's calmer than places like Tryst or Philz. And the..."
3GSGvJrzAWMjsmEm5hwddQ,3,2018-06-17 03:55:52,I'm going to start off by saying if anyone knows me. I like to try different things. Different foods and see how different cultures do things and have fun....
oy7x599suCK9Qzy3r_AR3Q,4,2017-06-16 11:32:16,"This Greek Festival in Lanham, MD should be really called the NASA Festival because at least 3/4 of people attending it were from the nearby large NASA..."
Rn53suKNdClKKjiK7eK5Gw,5,2019-11-04 08:57:47,"I'm glad I live/work nowhere near this place, or I'd be going all the time, which is no bueno.

I first tasted their delicious arepas from their food truck..."
gQJ5WRK0hlX7tSMDg-1tmg,5,2019-09-09 08:04:35,"Never had arepas before so this was a new experience. Went later in the evening on a Thursday night. The cashier was very nice and patient.

The pabellon..."
_sBmCv9QQLRauxPwWxD5aw,2,2019-09-08 07:16:38,"The food here it ok but my review is primarily focused on Arepa Zone's service and business practices. 

Avoid ordering on Uber Eats. Arepa Zone staff will..."
DtH-7PVIU-MYNFzSKImEJQ,5,2019-07-14 11:25:27,Love this place when I'm craving seafood and need a quick bite. I usually get the fried shrimp basket with fries because their shrimp is so clean and...
0j87mKlUdDrcyPNXaJEKJQ,2,2019-08-03 16:38:05,"Hmmm, learned about this place just today. It was my Mother's Birthday and she wanted some very low key, time with family at home and seafood. We wanted..."
Ep1U2uFgEtBHfwd6Dzv-Iw,5,2019-07-07 02:56:58,"Amazingly Amazing! This place is a goldmine.
Family coming to town from NYC and wanted seafood. My daughter's friend recommended we check out JC Crab House...."
WXet9BkNqTmcMwYUGkvsvQ,4,2019-11-07 19:15:47,"Had a great experience at the Habit Burger Grill. Ordered the char burger and fries combo. Each burger comes with lettuce, tomato, pickles, and mayo. I..."
5Ipk93fNj07xRYrjm3SQEw,4,2019-06-17 12:18:07,"Much better than I had anticipated for a burger joint next to Whole Foods. Because the complex is new, it was pretty clean. 

Food: Customizable which I..."
8tt107Hp4tsvXCyt9jNqMw,5,2019-11-01 03:28:09,Surprisingly delish. We wanted a good burger and found a nice place for that burger. Can't wait to go back. Also love that they do the burgers keto style if...
0Mr-gMhfeePLUQ2NRqSFdQ,2,2019-02-14 09:41:23,Earlier this week I received an email from Pizza Hut advertising heart shaped pizzas for Valentines day. I thought that would be cute to have today so I...
DpdJIHA5q6j4Zyiu7l2_zQ,4,2018-03-24 08:36:08,"Ordered on line, order was ready on time and staff was very kind and helpful. 
I did notice that the phone was hard to get to for them bc there was only 3..."
2y2hMDYP8j4c7uU1YvTN-Q,3,2017-07-19 04:03:27,"This is the closest pizza hut to my house.  As a child, pizza hut was my favorite pizza location, but now there are so many local chain options that are..."
YKouavukmusXaWdi07axFg,5,2019-11-13 19:23:12,"Absolutely delicious food, the staff there was extremely friendly and helpful. Definitely will order from here more often!!!"
jRsbiMXDbFDbAGhP9Lczyw,5,2019-07-26 19:08:47,Manager Martino was extremely professional and courteous with my order!! I wish every establishment was this Customer friendly. Thanks a million Papa John's...
loHF9KdHIaWtKlAzF1L0yQ,1,2019-03-13 19:21:39,"They should call this place Papa Thieves Pizza! 

I ordered a pizza from here to be delivered. Keep in mind I paid with my debit card via the Papa Johns..."
xzIaLhkxKxdFSDJkhe4bTA,5,2019-04-18 20:25:46,"Not sure why this location gets so many bad reviews. Everytime I order from here the pizza is always hot and fresh, and delivery is quick. Never had a bad..."
kV0f7ARpWnZX-DrjB2mEFg,3,2019-10-25 18:36:29,"They don't really get the order right that often. Wrong stuff, forgetting ""no cheese"", or other allergic notes and  wrong address and then not picking up..."
BOfdUTinDytaBZzA7tTj5w,1,2019-08-25 14:14:23,"Why is this place still in business? Listen, I know pizza in DC isn't that great in DC but this takes bad pizza to a whole new level. 

So bottom of the..."
qA96R16KUO55zvUX5ZveVw,1,2019-07-04 22:23:52,"The staff at this location needs to wake up. I waited 45 mins in the store to pick up an online order.
When I walked in, a guy told me 5 mins... then went..."
c8mOgTlzGi79gmTdxLHaJw,4,2015-11-28 12:37:19,"Another fun Yelp event in Wheaton. I got a lot of exercise hunting down places where I didn't even know there were stores, and an opportunity to grab lunch..."
TMJr4Z3Opd8O9J5YS6wing,5,2016-05-27 10:14:39,7-11  did it again chips coconut juice and a hot dog 5$ I got a quick lunch break so I cannot wait 30 mins for my food to cook if my entire lunch break...
4dRbNihEC4mtx9XD8oAUTw,2,2017-01-14 01:06:51,"I'm a simple man. I don't want no trouble, I don't start no trouble. But this is the 2nd time in a week I've come to make a purchase and employees had the..."
aXRtvYko04QzNbyXOUyYGA,1,2015-06-10 09:56:19,"Store is always dirty, and employees never say thanks!!"
Vb3YnLwlz_bURYH9RcY1YQ,4,2017-06-23 08:35:38,"I know how to make pizza from scratch. I'm talking dough and everything. Give me enough time and not only could I milk my own cow and ferment my own cheese,..."
QXjlYnN9wBi9h4sbZqGH1w,2,2019-09-20 16:48:47,Pizza is good but god dam can you cook it shit taste like a mothafuckin pancake for the first two bites. I went back and told the place my problem they...
kVga4PX5_LxUZ1eJlVeAPw,2,2019-01-31 18:54:42,Steady supply of customers at 9:45 but they didn't have any pizzas. Gal was leaving empty-handed when I entered. I left empty-handed too.  Hyattsville...
xIF9wEePV7BZsmc-2oxulQ,5,2019-08-10 05:29:20,I love this dive sports bar. The food is amazing!!!!! The staff is cool and the drinks are cheap! What more could you want?
KG6lvrzLHhNcY3ztY1OOLQ,1,2019-10-03 20:39:41,Terrible bartender.  Does not even say hello or thank you.  She is very ungrateful and unprofessional.
IRYA2iTI9okbjEVubugaog,5,2018-11-02 21:17:20,Visiting from ATL and decided to stop by at a local bar and Phil's was awesome! Great Food and superb customer service! Had a great time here and would...
wCWBnVVCx5ZXl1Wh1rBXqw,3,2016-06-29 10:20:06,"So first off, the thing to keep in mind about this course is that it is $25 for 18 holes, in DC ($40 with a cart). That is a great value. The staff is also..."
321gDJjQQ37gqI6JD6rShA,4,2017-04-02 06:03:10,"Two girlfriends and I are taking golf lessons at the Rock Creek Golf Course. Our instructor is Jerome. He is laid-back, informative, patient and fun. I was..."
KatbOajxNygI3QApRtWwUQ,5,2018-03-01 11:22:09,The thing I love most about this golf course is how close to everything thing in DC it is. You can play 18 and still have the rest of your day. This course...
pVUV6bBV7nOTbkNa_PbXlQ,4,2019-09-13 17:14:45,"Really enjoyed the mile high meatloaf with mashed potatoes gravy, and onion straws... it was even on top of a slice of bread!
That said, I'd steer away from..."
D1s_TU7yjCrVO6FLDmRfpg,5,2019-09-07 11:51:54,Super yummy! I've been here twice and got the chicken & waffle platter and then the waffle with a side of hash. That waffle is PERFECTION!! Perfectly golden...
ijNBupxrX2s847U1wC-kBg,5,2019-09-01 10:25:18,"We enjoyed our breakfast here each time. They are consistently good.

The Double TT special is the bomb. The fat sausage links are perfectly cooked. Our..."
85zeeFVgVeHwgRgO83_oDg,1,2019-07-16 20:25:08,$32 i was charged for a small philly cheese steak no fries. A cheeseburger with just cheese no lettuce no tomato nothing. And mozzarella sticks. I will...
PrL0G6DnnY5ruZIGJcp0TQ,5,2018-12-03 18:27:07,Amazing place for wings! The wings have great flavor and there are tons of them to choose from! They also have a great variety of other foods as well as...
-SeUE1UXo5cH9MB9H4lEww,1,2019-01-19 16:42:02,1st delivery from this place off GrubHub. Who delivers onion rings without ketchup and mozzarella sticks without marinara sauce! I shouldn't have to ask for...
fBomlU4i3DfYOrXf0Z9ghg,5,2014-10-24 12:53:31,Wonderful baked goods! They are currently at Quench Beer and Wine on New Hampshire in Silver Spring so stop by whenever near. Thank you for the delicious...
oee1d-6kG0t3mKItFUkxtg,5,2019-08-15 13:32:05,So Chinese-Korean fusion is what I've been missing my whole life! Dined at the Capitol Hill location on a Thursday and was pleasantly surprised to find it...
HvhVE6qo1IXsN7Js3X0r-g,4,2019-11-16 07:54:41,"Finally made it here for dinner, and I was not disappointed. Between three of us we got the lamb stir fry, rib eye shortcakes, kimchi tofu soup, and the..."
fNp6DIC0MlEQYFTx9p5K7A,4,2019-09-17 08:31:06,"Fascinating Dishes, Hit-or-Miss

Came to ChiKo with a friend and we were both really excited to check out their interpretation on modern Chinese-Korean..."
_6BfKLIY9yiD0rnDxbQoZg,4,2019-11-11 20:49:04,"3.5 stars for me. Dined in with a friend last Friday. The pho is good, but considering I ordered the large size, felt more like extra soup with regular..."
31Hyfa9Xp5sV1evUb2CbRg,4,2019-07-18 17:00:27,"I love this place so much !
In my youth, I worked at a Vietnamese restaurant so I learned about authentic Vietnamese food and this place is it. Everything..."
Sdk8AACKjgl5MSHJKdKnbw,1,2019-09-14 18:28:34,Quite possibly the worst Vietnamese food I've ever had. The lemongrass chicken was overcooked mystery chicken pieces swimming in oyster sauce. And the phó...
1qsdUI__rDvPH--2nppECg,5,2019-09-09 07:54:18,The cake was extremely delicious. The manager was extremely kind and informative. I'll surely be coming back to buy more cake. Thank God for making...
YnlQVOdGMl9lEd28rA3oGw,1,2019-10-06 19:53:46,"I was wanting some cake on Friday afternoon at 2:45 pm when the sign on the door said they would be back. Oh well as Jay Z says "" On to the next one""."
2LHmv-MqxY_Jh0E_JMXxyQ,3,2019-05-15 09:41:34,"I was curious about this place and decided to give it a try.  Upon walking in, I was not impressed.  There wasn't much of a selection of dessert items.  I..."
Gdhv1s7x-cGdkMS3PfIIzg,5,2019-11-10 17:29:46,"First time here drove all the way from DC, was recommended by my nail tech. I came here just to try the HU TIEU. 

I ordered the M2 with rice noodles & soup..."
PMS7ewdnRYgHyQpDRKKRrg,5,2019-11-04 17:13:27,I've given 5 stars but rarely do i day you MUST TRY a place. Mi La Cay has reached that status. We were on our way to Harpers Ferry and decided to stop...
YKbJXNuiwHIBdSLyFqubCg,5,2019-10-18 17:08:12,"Whenever I'm craving Vietnamese food, Mi La Cay is always my go to spot! Being Vietnamese, I tend to stay away from eating at Vietnamese restaurants as my..."
57BOw_UjlTM1cR7HTXuakQ,1,2019-11-12 10:46:04,"Ordered online, ignored at pickup spot. Employee Jacob said he would not make any pickup orders until the line is gone. This was already 30 minutes after I..."
2IM8SeJf9FIN56hHiBrqeg,1,2019-11-12 11:33:04,"Terrible restaurant. I am Chinese and the employee there, a black man named Jakob, was very racist to me, and helped out black customers while ignoring me...."
TAryXCjZUAkcFRHds-9KXQ,1,2018-06-05 14:14:17,"Just walked out of this location. Went to the counter to order and was greeted with a death glare. I said ""how are you?"" The employee replied with a yup and..."
bD9SPbBbBvgjJDBIn0JDFw,5,2019-07-02 15:09:43,Very nice place with nice employees especially the little guy with the beard I would go back everyday
3coOGvW6zjlZ36wre_KMAQ,5,2019-02-28 03:12:52,"I like this statbucks, almost everyone is nice and the drinks tend to prepared faster than other places
 

Its clean and quiet is is a little to much to ask..."
J5LzNSm5aQ-e-xou6qwrcQ,1,2019-03-23 08:20:40,"Unfortunately there is a really bad language barrier problem that is making this starbucks below grade. For the second day in a row, the order was botched,..."
TXFM8HXD0JXNPjKxPDOYuQ,4,2019-09-17 00:48:14,Nice lunch today with my handsome boyfriend. Great suggestion because I haven't been here since I was in Houston I think; it's been a long time. The...
mitS5b6ZfOyJvDDFt04lUw,1,2019-10-29 19:07:39,Omg! I love BJ's but this location is awful....we had to send items back MORE tha twice. We decided that we did not want To eat there anymore after we...
z77xBMQ8mZ0pSagJ9n9wLA,2,2019-10-20 16:51:13,"If you love cold food and slow service COME EAT HERE! Why BJ's isn't great:
1. 15 minute wait to get water after order
2. Wings came out cold 
3.  Brisket..."
od6tXFiUWKjidewchNsNsA,3,2014-08-16 23:53:17,This is a decent little Greek place in Four Corners. Its more of a beer and wine store that happens to have Greek food and I didn't see any Greek...
4vRHDYsBSPLPsUSET83_5Q,1,2018-11-10 06:55:33,"This is crap. Don't waste your time. $16.99 for this tasteless shite. 

I don't know what else to say. There's a million choices. I didn't bother to check..."
9bZx4mM9hNSOgctcQgPikQ,1,2018-11-26 08:35:24,This is not really a restaurant but a bad corner market where you can buy single bottles of beer and bags of chips. That is really the best part. I ordered...
MDdcxAIobQWtnq5SdEevag,5,2019-09-27 09:30:27,"The most amazing dinner ever.

Before we even got dinner we were hanging at the bar, we just love the ambiance here. Can't get more American than the Trump..."
XZlN8N4vS2hI1ZCfizqrAg,5,2019-08-11 04:05:46,Fantastic steakhouse with phenomenal service and incredible food. The GM went out of his way to ensure we had a great experience. Balcony seating overlooks...
agYFn2_dhGftmQedhVol6A,5,2019-08-02 08:54:14,We are staying at the Trump International DC Hotel and wanted to try the restaurant. It was truly delicious. The only criticism would be we wished the staff...
WBXFuxOMHCQFYpnaXsuhFQ,1,2019-03-13 19:25:06,"This is in the top five of the absolute worst Starbucks on the planet. The service here is consistently slow, rude and incompetent. There's never anyone..."
rUqB_q9MiWGlnzQ-DXGrlg,1,2019-05-18 13:54:11,"Morpha....Amarella...""it's Marsha"".........uhhhhhhhhhhhhhhhhh.....ok. You want one tea, one latte??? Verquonica, Starbucks functioning non-functioning..."
ne8E5oIRnBaGh-NQMfYNpg,1,2018-09-01 15:34:44,I know why the stars are so bad. I walked up and had to ask guy if they were open. Could barely find it within himself to say yes. What is with poor service...
Nh2TtKq9ZhW9X-mB9QKYRA,4,2019-11-11 17:25:46,"I came with the sole intent of trying the chicken sandwich. I'd hear a couple people say it is the BEST. I have to admit that it was good, not mind blowing,..."
1W4Q-3TOAH38VB0IWItkRw,1,2019-11-12 08:22:14,"If you are really hungry and want to try a burger that looks squished and have to wait over 30 minutes to get it, than yes please go to this place. I know..."
ZioZHX7NfMdB91aXrzMD4A,4,2019-11-08 08:07:32,This place is an easy walk from the mall. So of course we had to come here when hubby said he was game for burgers. Mostly places we just share something....
aqd_RgQbvzBXOVaNFZaLFg,5,2019-09-03 12:14:19,"I eat a lot of pizza -- at least once a week.  One thing I know is good pizza.  This place, hands down, is probably one of the best pizzas I've had in DC...."
C9Fc6iAEoSkC4848rSF2ug,5,2019-08-20 12:38:10,"If you are ever in DC area google search DC pizza.  You have the option of a person sized pizza anyway you like it.

My order: pineapples, three cheese,..."
AZglgIBgHygih6urTdeB9w,4,2019-08-07 11:26:57,If you've been following me you know I love pizza in all shapes and sizes. This was my second time going to this place and I feel like a pro (The first time...
GNczsRdONmui4d4NtQ537g,4,2015-05-12 12:02:52,"Pretty decent small park. I parked in the apartment community next to the park because I couldn't find any other parking places.
There's a little bit of..."
NoaaU4qmUuZsH5QmE51Ocw,5,2012-03-14 06:27:52,"I've lived in the area for years, always passed this park and never thought to stop by. Yesterday was a beautiful day, so I decided to take a stroll after..."
hEiFA0QRrDb3Ug7ZXbjhRg,3,2017-04-15 10:48:58,"Nice, clean, park with a trail leading around the lake. Which I was informed is approx 1 mile around.  The place ground is new and has a good amount of..."
CNQXotxrLJN27Jborocqsw,5,2019-06-15 09:45:32,"The Colombia hot dog is great! I love all the extra toppings. 

The chicken empanadas are really good, they are probably the best that I have ever had from..."
JxGffn4N-YMayH7uP4TH6g,4,2019-07-08 12:52:05,"While shopping at an outlet my friend for a couple hours, my friend and I wanted a quick snack to keep us going. On the upper level of Clarksburg outlet we..."
UIT0PGz6z2CL31PmZi7cQw,4,2018-08-24 18:28:23,"Delicious! I'm so glad I stopped by while at the outlet. I tried the chicken empanada, Columbia hotdog, and chicken arepa. You'll notice I have no picture..."
ZIVtxuUFwLkSaRQ7QoteXg,4,2019-03-05 08:38:24,"Wandered into this store and to my delight found Marmite, digestive cookies and some delicious curry powder, three things I'd been looking for.  Prices okay..."
fiHufgLS5RGpvpnwXT41fw,3,2019-04-04 07:57:56,"My update is concerning the price for the food, which by the way is still scrumptious AF (this coming from a Jamaican). Since my last review the owners have..."
ZLc_ml71bg9DZ7doyv3PoQ,3,2019-01-09 10:20:48,"Hadn't been in here in years! My mom frequents here for her Guyanese products (chowmein, jerk seasoning oxtail, etc...) so I came here as a favor to her to..."
-CisrbkM2Eq5ZhmK39hogw,4,2016-07-20 21:43:06,"We were hungry and stranded at 9am after dropping our car off at the nearby mechanic. So of course we started on the hike for food! 

Problem is, not many..."
ulvMtTMfq5ngbhiQKe42EQ,1,2019-10-04 17:45:58,I paid $20 for this meal. It wasn't worth the money. And the customer service from the food preps was horrible. When asking for a container to take the rest...
Dgpval4ejMW41aZGMgowzg,1,2019-09-26 06:49:54,I love Latin food so I stopped by this place for breakfast. After looking at the menu on the wall I went to the counter where I thought you placed your...
h0NXjXRjw7AZ8DN2pb9FEg,5,2019-11-03 16:48:31,"Locavino was a lovely find. With a bit of adventurous spirit, I was walking about the downtown looking for a place to study, and this was a good spot to try..."
nWazXTSEbxifVIlx7nHiWA,4,2019-11-01 21:17:43,"Locavino is a relaxing wine bar that offers the same vibe as Adega Wine Cellars & Cafe, the restaurant that previously occupied this space. The menu..."
JSlc6k4FvJpXnCj-_EnOJg,5,2019-10-20 13:24:11,"Welcome back to Silver Spring, LOCAVINO! What a delight it is to have some of the great minds behind the previous tenant back downtown. While I no longer..."
q3aFLvbWu--ZlU4ShW39_Q,5,2019-08-06 11:42:17,"I am from Massachusetts, so I had to do a search with my Groupon to see what's around. Yes, I'm a bargain hunter always, especially, if you're on vacation...."
7JVcOWxN4kjEh--tGnc0ig,2,2019-09-26 18:21:04,"I got a burrito bowl, the ingredients and veggies tasted pretty fresh but I wasn't a fan of the flavors. I asked for salsa verde on my bowl, and either it..."
Ls_lMe4mo-56DX8eckm6Nw,2,2018-03-13 09:36:32,"Casual restaurant, extremely close to UMD campus. Okay bowls. 

I came here because there was a recent promotion that made everyone talk about krazi burrito..."
3Zf82c4ZLD_qD12waEEGCA,5,2019-09-18 20:40:35,"Great vegan food. Great people. You can taste the love in the food. They make really good ""deli"" style sandwiches with vegan meats, cheeses and nayo. If..."
mj3uCSK4-82sJ8jccid_kg,3,2019-06-03 18:18:12,"This vegan restaurant offers something along the lines of soul food, and I sampled their barbecue tofu. Even the smaller size comes with two side dishes and..."
jSmbIH_yopD7haBlpS8h9w,5,2019-04-20 05:38:55,I ran into this quaint restaurant and am already in love with their juice selections.  Every juice is fresh and made daily. They have a diverse offering and...
ORz6w4Oxth-XB-rc82Gi0Q,4,2019-11-07 07:21:12,"amazing deals during games seriously $5 bud light pitchers wow tons of tvs to watch every game you can think of
you are guaranteed to have fun laugh..."
0D5So2E8nqr0_Q1H1OB5Gg,1,2019-11-11 18:47:24,"Caution at this location!!  

Someone here accessed my reward profile and used all my points.  I only noticed because I received an email that my points..."
-YKQEMdLClj97og1gr6f3Q,1,2019-11-06 17:35:36,"Terrible service...
Customer service non-existent...
Food ordered and beverages sucked...

Sat myself at the bar for a quick cocktail and snack before..."
cvTIrr9bT0RP5KfZvWUPzA,4,2019-10-04 10:21:58,"Their food truck came to my office building for the first time today. Had to say was quite impressed with the Chicken Empanadas. They were flavorful,..."
ztZ9XdzxPwOn8oISJ1IoFg,4,2018-06-05 17:09:27,"This chili is DOPE. Check out the big chunks of tomatoes, beans, peppers, and the herbs are on point. Chunky and delicious. A unique take on chili. Will eat..."
sQ2fLsXYyJrtS1cMh2518w,4,2017-10-19 10:16:41,Thrilled to see Anabel's Mobile Kitchen in Downtown Silver Spring today at lunchtime.  Food trucks are uncommon around here and it brings a new and...
AwHjuVHjqgwKZaJpAUgwtg,5,2019-10-26 05:45:04,"The staff is very friendly I really love their ledos in
Olney location 
I go there almost every weekend at least Saturday and they know what kind of drink..."
14L9AD4zGHA3KQgUTJZyjw,4,2018-12-16 19:24:53,"The pepperoni roll is really good and filling. Nice crisp and flaky crust. It hit the spot. 

The wings were cool.

I def didn't need both but I walked in..."
jcwuXlbDN7L1jOESl9SSxw,5,2019-11-06 13:37:36,love going here !!! ledo is amazing
TYDLj2tqtQYPOQHEzsoohg,3,2017-10-07 13:59:39,"I was walking,  exercise, headed to go get some Doubles and or try Pholourie for the first time when I noticed Sing Long.  I had passed Sing Long before and..."
Y_yJ9EzKe6b27AZIdz7XgA,5,2019-05-03 13:45:22,I highly recommend this carryout. First of all the lady is very nice. I bring my mother here at least once a month because she likes their combination chow...
6Zu5I707GCcvqCMkmym4qw,2,2019-03-07 13:24:10,"Bought a whole fish sub.  Only one piece of filter in the sub, for $10+.  Compare to other chinese carry out, which usually have at least two piece of fish..."
BjwzwsfK08wSEKPyC220Rw,5,2019-10-30 11:39:51,"This park is a small but beautiful gem in Washington DC. Most folks I know call it 'Malcolm X' park, a reference to Angela Davis' call for the park to be..."
CK3g4_5d9ydyb96gO-AsVA,5,2019-08-05 22:25:03,Really pretty and historic park in DC. It has a cascading waterfall which is the largest/longest in North America. There are plenty of shaded spots in the...
CkXHMTq48S2ZPAYJV4oO_Q,4,2019-02-05 13:02:57,"Can't believe it's been five years since I first reviewed this space. I love it no less. 

Admittedly, this is the first nice day since (during?) winter so..."
tegI5ddZMC9kvaqYkj1c-w,4,2019-02-01 17:19:39,"UPDATE!!

Friday as turned into fajita Fridays at my house. Stopped by this spot and eyed some cake on the counter so I grabbed a piece. OMG!!!  This sweet..."
jdXds03IcIqft_u0buV9KQ,5,2019-08-22 10:55:29,This place needs staff help. Waited 45 minutes for a chicken sub and fresh fruit juice.  They will definitely lose business if they keep ignoring there...
UsqUjMbq4UdaNXCMWTG4mg,5,2018-03-21 13:10:01,This is one of my favorite food places. The tacos are amazing. They have a spicy sauce that is to die for. I recommend the plantains also
yxbupuDpWlkVlfI9YuBLig,1,2019-08-08 09:37:43,The day time staff need to work on their customer service skills. Listening to customers drinks orders and not showing physical outbursts when they (the...
DKkFd0krYeeWF5AF4_A1pA,5,2019-07-15 19:16:48,"When I searched for Szechuan food in DC I was really surprised at the limited choices. I know a lot of good Chinese food is in Rockville, so when I found..."
borIqgdNrNDpWMzV5-ASLQ,4,2019-06-10 10:05:21,Ordered delivery the other night and was very satisfied. They are unavailable for online orders but the phone order seemed to run smoothly and received...
9aDXjWDme0pvEtMplqoYHg,3,2019-05-29 09:12:12,"Updating to 3.5 stars. So far, we've had more average dishes than good ones here. Also don't like that rice is an additional charge and their dishes aren't..."
qSM6BozGLODYj09Yc-hJLA,3,2017-03-26 21:32:24,"Their food is okay. Lunch specials and sub combos are pretty good. 

They have your typical carry out foods from chicken wings, subs, fried rice, general..."
v0rVpG0jeH8o8AU5fimClQ,1,2019-10-22 09:15:12,"do not go here! they ""dont"" wear gloves when preparing your food! they grab everything with their bare hands! disgusting!!!"
4vDrDDUU2T-QhUf7VKrLDA,1,2019-10-07 17:46:39,This place has been the worst Chinese Food i had ever eaten. The first few times it was decent and had no issues until one day i was ordering because i had...
T_NJtGYBjq_CCi7xePip5A,5,2019-11-10 13:51:15,"I'm not going to type too much as my review will be redundant... but just as the other Yelpers have stated, this place is A GEM!! My first time visiting was..."
r_UvsXL8GO8VR3LvXpuljg,5,2019-11-14 16:47:34,"This is a family-run business and you can tell they are all invested in its success. Customer service is excellent. They are so friendly, fun, and..."
6o_2a7nCLrEl6_7dazq_VQ,5,2019-03-07 11:06:52,"To all of my fellow samosa lovers: do yourself a favor and make a pit stop at this little gem if you're ever in the area! 

The Samosa Supreme experience..."
lVXFBF7lajeAzEX5BiQtdA,5,2017-11-12 08:01:03,"Some do gooders put up this tree swing on the big oak tree here. The swing is beautifully constructed with a nice piece of sanded and finished oak,..."
gBdptnex2ff7ng6fhyQl2g,5,2017-12-07 17:23:54,What a neighborhood gem! Master craftsmanship by locals make this a truly special spot.
fSh4Um6hYoOydFPNQExMUA,3,2019-10-27 22:00:57,"The store covers necessary grocery purchase needs (meats, dairy, produce, and dry shelf). I specifically come here for certain Damon's Light & Fit Greek..."
Zi3xiQ-kpkmIn8c6Jsjgug,3,2019-03-08 20:10:55,"I came for Redbox (""A Simple Favor"") and ended up grocery shopping. So scatterbrained! 

There's no bakery section! And no self-checkout! What..."
TijR9leEPBy-pii8caLkqA,1,2018-10-24 20:10:08,"I come to this Safeway location at least 2 to 3 times a week because its convenient and close by.

I pretty much familiar with everyone there and most of..."
sRUPcOSKJKJWo-K2qUj_4g,4,2019-08-17 08:31:33,My friend had ordered this dish. I normally don't like it mixed up so that I can go around and pick what I like and combine them. They also should've spread...
HPMYcDP1gyOf5brLaOr7lA,4,2019-08-16 11:14:19,"I love this restaurant, I would say one of the best Ethiopian restaurants around Silver Spring area. The only reason I'm not giving it a five star is due to..."
28K6UYinBvTcLCzRldM-Qg,5,2019-09-28 19:32:33,"When you're a vegetarian + pescetarian like me, you want your options to be endless. They've got that here for you! I really love the sambusas here. They..."
rV4Kfij67inOQun5xuxkeg,5,2019-01-07 08:01:07,"As a veteran pupusa aficionado in the 14/U and columbia heights area, this is my first five star pupusa review in the DC area.  

Order: 
Cheese pupusa,..."
E8lYe18H7iZIvPRJkggbfQ,1,2019-09-27 18:15:15,"1.5 stars. One of the worst meals I've had in a long time. We started out with the mixed (pork/cheese) pupusas. If this was all we'd gotten, I would..."
o-jMdlJh1Vhldo83PGtXYw,3,2019-02-27 07:32:04,"I think I'm addicted to fajitas.  Gloria's is close to my home so I walked to try their fajitas.  Delicious!!  The chicken was very tasty, seasoned and..."
yR_oH1dLOZfGjNQeyW3AbQ,5,2019-05-24 17:00:26,"The Real Mexican Food 

I've been eating Mexican Food all over the states and there is nothing like this place

Those tacos al pastor are DELICIOUS


THANK..."
sQ--zYMdtkFLy9z6kc8Amg,3,2019-11-12 14:06:45,"3.25 stars.
Very authentic tasting. No question.
Front door borders the point of sale - where you order immediately and seat yourself. The server then calls..."
Lsne2jeoJGNZRMGviTiaNA,4,2019-08-26 05:40:54,Tacos are great! I've been here multiple times and have tried a wide variety of their availabilities (and they have everything from the staples to tongue to...
